Transaction_ID,Date_of_Sale,Customer_Age,Customer_Gender,State,City,Product_Category,Carat,Diamond_Clarity,Diamond_Color,Price,Payment_Method,Discount_Applied
TX000216,2023-01-03 05:58:12,40,Male,Gujarat,Bengaluru,Earring,1.37,SI2,G,365509.93,Credit Card,13.9
TX000217,2023-01-03 16:57:39,42,Male,Gujarat,Delhi,Earring,0.97,VVS1,D,327007.05,Online,1.95
TX000218,2023-01-03 17:11:30,46,Male,Gujarat,Chennai,Ring,1.4,VVS2,G,414344.84,Credit Card,2.21
TX000219,2023-01-03 02:37:18,50,Female,West Bengal,Kolkata,Ring,1.99,SI2,G,323045.8,Credit Card,21.11
TX000220,2023-01-03 22:39:21,54,Male,Karnataka,Kolkata,Earring,0.87,VVS2,D,125262.89,Online,11.8
TX000221,2023-01-03 21:58:36,51,Male,Gujarat,Delhi,Necklace,0.97,VVS2,F,310258.48,Cash,4.84
TX000222,2023-01-03 03:47:51,51,Female,Karnataka,Chennai,Earring,0.74,SI1,G,292820.79,Debit Card,6.66
TX000223,2023-01-03 11:44:59,49,Male,Gujarat,Chennai,Bracelet,0.8,VVS1,F,231283.69,Cash,7.51
TX000224,2023-01-03 20:11:21,25,Male,Karnataka,Ahmedabad,Ring,2.84,VVS2,F,109115.35,Cash,19.12
TX000225,2023-01-03 12:01:08,60,Male,Maharashtra,Ahmedabad,Ring,0.6,VVS1,G,102078.04,Cash,12.32
TX000226,2023-01-03 04:51:01,26,Male,Tamil Nadu,Mumbai,Bracelet,1.35,SI2,D,265066.63,Debit Card,3.11
TX000227,2023-01-03 08:46:10,51,Female,Maharashtra,Delhi,Earring,0.94,VVS2,E,246187.41,Cash,7.88
TX000228,2023-01-03 02:26:14,62,Male,Gujarat,Delhi,Necklace,1.94,SI1,F,210047.43,Credit Card,3.95
TX000229,2023-01-03 15:31:37,45,Female,Gujarat,Mumbai,Earring,2.42,VVS1,G,345812.38,Credit Card,0.48
TX000230,2023-01-03 15:49:00,63,Female,Karnataka,Ahmedabad,Ring,0.84,VVS2,D,164353.86,Debit Card,3.21
TX000231,2023-01-03 10:14:01,64,Female,Gujarat,Mumbai,Necklace,2.76,SI2,D,277254.86,Online,10.03
TX000232,2023-01-03 14:27:41,25,Female,Delhi,Bengaluru,Earring,2.13,VVS1,E,272199.85,Online,1.43
TX000233,2023-01-03 20:33:01,45,Male,Tamil Nadu,Bengaluru,Necklace,0.64,SI1,G,263814.8,Cash,10.46
TX000234,2023-01-03 04:13:21,59,Male,Maharashtra,Ahmedabad,Necklace,0.87,SI1,E,105778.43,Cash,9.35
TX000235,2023-01-03 06:38:20,50,Female,Gujarat,Bengaluru,Earring,2.31,SI1,G,357153.81,Cash,1.26
TX000236,2023-01-03 01:05:29,39,Male,Tamil Nadu,Mumbai,Earring,0.81,SI2,G,283546.27,Debit Card,22.36
TX000237,2023-01-03 12:37:34,55,Female,Maharashtra,Bengaluru,Ring,2.43,VVS1,F,242142.45,Credit Card,17.13
TX000238,2023-01-03 00:03:39,55,Female,Karnataka,Ahmedabad,Earring,2.03,VVS2,F,70292.04,Online,5.73
TX000239,2023-01-03 10:17:01,59,Male,Delhi,Delhi,Necklace,2.63,VVS1,G,91626.08,Online,11.78
TX000240,2023-01-03 22:17:42,62,Female,Maharashtra,Kolkata,Bracelet,1.46,VVS2,G,88518.96,Cash,14.24
TX000241,2023-01-03 07:33:34,58,Male,Tamil Nadu,Kolkata,Earring,0.74,SI2,E,201657.75,Debit Card,12.64
TX000242,2023-01-03 21:53:57,46,Female,West Bengal,Chennai,Bracelet,1.29,SI2,G,212673.98,Debit Card,7.79
TX000243,2023-01-03 15:57:46,43,Female,West Bengal,Mumbai,Bracelet,1.54,SI2,D,266233.27,Credit Card,6.41
TX000244,2023-01-03 23:23:38,55,Female,West Bengal,Delhi,Bracelet,1.04,SI2,G,133613.79,Cash,12.72
TX000245,2023-01-03 10:12:43,25,Male,Delhi,Kolkata,Earring,2.09,VVS2,F,305293.04,Debit Card,1.23
TX000246,2023-01-03 03:46:17,36,Female,Tamil Nadu,Delhi,Necklace,1.47,VVS2,G,105956.09,Online,5.54
TX000247,2023-01-03 02:50:18,47,Female,Karnataka,Chennai,Earring,0.52,SI1,E,345789.66,Credit Card,8.09
TX000248,2023-01-03 14:22:25,42,Male,West Bengal,Bengaluru,Necklace,0.77,SI2,F,292755.17,Debit Card,3.72
TX000249,2023-01-03 22:33:06,30,Male,Tamil Nadu,Bengaluru,Bracelet,1.46,VVS1,F,174113.1,Online,2.03
TX000250,2023-01-03 09:18:23,60,Female,Delhi,Chennai,Earring,2.05,VVS2,F,273250.9,Online,13.19
TX000251,2023-01-03 12:54:40,62,Female,Maharashtra,Bengaluru,Necklace,2.9,VVS2,E,320323.48,Credit Card,14.7
TX000252,2023-01-03 06:26:26,40,Male,West Bengal,Ahmedabad,Necklace,1.59,VVS1,G,223643.83,Cash,11.94
TX000253,2023-01-03 12:38:40,44,Male,Gujarat,Mumbai,Bracelet,0.85,SI1,E,117230.39,Cash,0.49
TX000254,2023-01-03 18:30:30,42,Male,Gujarat,Ahmedabad,Bracelet,2.42,SI1,E,157883.95,Cash,3.98
TX000255,2023-01-03 23:14:17,51,Male,West Bengal,Delhi,Necklace,1.75,VVS1,E,269913.84,Credit Card,6.61
TX000256,2023-01-03 06:20:06,30,Male,Gujarat,Bengaluru,Ring,0.56,SI1,E,159186.01,Online,14.2
TX000257,2023-01-03 20:56:03,49,Female,Gujarat,Bengaluru,Necklace,1.6,SI1,E,313910.25,Debit Card,10.23
TX000258,2023-01-03 09:32:25,52,Male,Tamil Nadu,Bengaluru,Bracelet,1.27,VVS2,D,306690.06,Credit Card,6.71
TX000259,2023-01-03 17:58:52,35,Female,Delhi,Delhi,Necklace,2.66,SI2,F,118625.3,Debit Card,4.42
TX000260,2023-01-03 04:45:06,37,Female,Gujarat,Mumbai,Bracelet,2.16,VVS1,E,274041.09,Credit Card,18.92
TX000261,2023-01-03 21:30:46,35,Male,Maharashtra,Mumbai,Earring,2.71,VVS2,G,288904.24,Cash,24.92
TX000262,2023-01-03 11:54:59,62,Male,Gujarat,Ahmedabad,Bracelet,1.32,SI1,F,202148.37,Credit Card,14.35
TX000263,2023-01-03 12:34:45,26,Female,West Bengal,Kolkata,Bracelet,1.61,SI2,D,221980.5,Online,0.67
TX000264,2023-01-03 19:41:12,30,Male,Gujarat,Ahmedabad,Earring,1.54,SI2,F,276875.26,Credit Card,11.57
TX000265,2023-01-03 02:45:46,55,Female,Karnataka,Kolkata,Necklace,1.34,VVS2,G,202587.4,Cash,20.12
TX000266,2023-01-03 06:10:58,27,Female,Karnataka,Kolkata,Earring,2.22,SI2,D,182370.25,Credit Card,4.13
TX000267,2023-01-03 00:43:26,46,Male,Gujarat,Bengaluru,Necklace,1.59,SI1,D,178099.49,Credit Card,12.27
TX000268,2023-01-03 15:54:13,45,Male,Maharashtra,Chennai,Necklace,1.48,VVS2,D,328023.86,Online,17.63
TX000269,2023-01-03 06:39:39,43,Female,Maharashtra,Mumbai,Ring,2.48,VVS2,D,306734.53,Debit Card,3.06
TX000270,2023-01-03 08:07:45,25,Male,West Bengal,Mumbai,Ring,2.11,SI2,F,165209.45,Online,4.27
TX000271,2023-01-03 12:25:09,48,Male,Maharashtra,Ahmedabad,Necklace,1.4,VVS1,D,325868.37,Online,0.12
TX000272,2023-01-03 18:54:11,37,Female,Maharashtra,Chennai,Earring,1.72,SI2,D,328506.06,Debit Card,13.41
TX000273,2023-01-03 16:45:28,50,Female,Maharashtra,Delhi,Bracelet,1.09,VVS1,G,61269.37,Online,11.57
TX000274,2023-01-03 23:37:05,34,Male,Maharashtra,Ahmedabad,Bracelet,0.7,VVS2,D,328360.22,Credit Card,3.54
TX000275,2023-01-03 12:16:30,31,Female,Tamil Nadu,Chennai,Earring,1.1,SI1,E,65715.18,Debit Card,9.45
TX000276,2023-01-03 03:37:19,55,Female,Tamil Nadu,Bengaluru,Earring,2.2,VVS2,G,151699.29,Debit Card,9.59
TX000277,2023-01-03 16:43:54,48,Female,Tamil Nadu,Chennai,Bracelet,2.9,VVS2,D,153798.49,Credit Card,12.21
TX000278,2023-01-03 13:03:14,39,Female,Tamil Nadu,Chennai,Earring,2.96,SI2,D,232176.69,Debit Card,15.83
TX000279,2023-01-03 23:09:29,34,Female,Gujarat,Mumbai,Necklace,2.64,SI1,G,237180.94,Credit Card,5.39
TX000280,2023-01-03 03:30:07,64,Female,Tamil Nadu,Mumbai,Bracelet,0.65,SI1,D,213850.76,Cash,0.72
TX000281,2023-01-03 02:39:24,53,Male,West Bengal,Bengaluru,Necklace,0.59,VVS1,E,167012.14,Online,9.25
TX000282,2023-01-03 11:03:03,28,Male,Maharashtra,Kolkata,Ring,2.28,SI2,D,448437.52,Online,4.57
TX000283,2023-01-03 04:06:36,25,Female,Delhi,Chennai,Ring,1.45,SI2,D,445135.37,Debit Card,13.35
TX000284,2023-01-03 20:50:06,63,Male,Karnataka,Kolkata,Ring,2.96,VVS2,E,61616.71,Credit Card,10.72
TX000285,2023-01-03 18:16:18,36,Male,Tamil Nadu,Kolkata,Bracelet,1.43,VVS2,G,334131.91,Debit Card,10.57
TX000286,2023-01-03 04:48:56,52,Female,Maharashtra,Kolkata,Ring,0.63,VVS1,D,326151.81,Cash,7.44
TX000287,2023-01-03 05:49:12,53,Male,Maharashtra,Bengaluru,Earring,2.08,SI2,F,118835.51,Cash,2.75
TX000288,2023-01-03 21:55:48,59,Male,Delhi,Delhi,Bracelet,2.55,VVS2,F,262903.99,Debit Card,9.0
TX000289,2023-01-03 10:44:53,42,Female,Gujarat,Kolkata,Ring,1.07,SI2,E,137201.6,Online,10.19
TX000290,2023-01-03 14:28:48,46,Female,Karnataka,Delhi,Necklace,2.95,SI1,D,112855.17,Debit Card,4.72
TX000291,2023-01-03 17:19:46,51,Male,Tamil Nadu,Ahmedabad,Ring,2.46,SI2,F,292590.87,Online,7.49
TX000292,2023-01-03 00:49:36,47,Male,Karnataka,Ahmedabad,Bracelet,1.2,SI2,F,194733.99,Debit Card,14.34
TX000293,2023-01-03 17:01:51,31,Female,Delhi,Ahmedabad,Earring,1.96,VVS1,G,232345.59,Debit Card,0.04
TX000294,2023-01-03 20:15:00,62,Female,Gujarat,Ahmedabad,Ring,2.21,VVS1,F,286447.83,Debit Card,2.16
TX000295,2023-01-03 21:19:49,64,Male,Maharashtra,Kolkata,Necklace,0.53,SI1,D,268907.03,Cash,8.5
TX000296,2023-01-03 21:50:39,32,Female,Maharashtra,Ahmedabad,Bracelet,2.48,SI1,D,69398.37,Credit Card,11.28
TX000297,2023-01-03 15:34:20,28,Male,Tamil Nadu,Bengaluru,Earring,0.79,SI1,D,178414.62,Online,9.97
TX000298,2023-01-03 17:41:26,58,Female,Karnataka,Mumbai,Ring,1.25,VVS1,F,167361.89,Debit Card,10.49
TX000299,2023-01-03 13:12:34,41,Male,Maharashtra,Kolkata,Bracelet,1.34,VVS1,D,368544.22,Cash,6.14
TX000300,2023-01-03 23:06:47,39,Female,Tamil Nadu,Mumbai,Necklace,2.51,SI2,G,228298.36,Credit Card,1.03
TX000301,2023-01-04 21:57:54,29,Female,Maharashtra,Bengaluru,Necklace,1.15,VVS1,G,261872.55,Debit Card,14.28
TX000302,2023-01-04 07:30:09,49,Male,Delhi,Mumbai,Earring,1.41,VVS2,G,279611.24,Cash,17.85
TX000303,2023-01-04 08:41:19,33,Female,Delhi,Bengaluru,Ring,1.58,SI1,F,291434.65,Credit Card,14.95
TX000304,2023-01-04 10:37:03,35,Female,West Bengal,Ahmedabad,Ring,0.63,SI1,F,122846.44,Debit Card,14.74
TX000305,2023-01-04 18:31:35,34,Female,West Bengal,Chennai,Necklace,2.98,VVS1,E,177133.51,Debit Card,14.1
TX000306,2023-01-04 08:30:19,47,Female,Delhi,Kolkata,Earring,1.37,SI2,D,184635.39,Cash,17.85
TX000307,2023-01-04 08:40:00,36,Female,Tamil Nadu,Kolkata,Ring,1.9,SI2,F,85477.24,Credit Card,15.56
TX000308,2023-01-04 06:06:07,32,Female,Karnataka,Bengaluru,Earring,1.61,SI1,F,290306.04,Credit Card,12.74
TX000309,2023-01-04 16:43:33,27,Male,Tamil Nadu,Ahmedabad,Ring,1.85,VVS2,F,95548.69,Online,0.96
TX000310,2023-01-04 08:40:53,38,Female,Karnataka,Kolkata,Earring,2.82,SI2,E,192927.42,Debit Card,10.61
TX000311,2023-01-04 09:33:29,35,Male,Gujarat,Bengaluru,Ring,2.39,VVS1,D,158009.78,Online,4.14
TX000312,2023-01-04 12:01:20,27,Male,Delhi,Bengaluru,Earring,1.04,SI1,E,288300.73,Credit Card,23.46
TX000313,2023-01-04 12:38:38,47,Male,Karnataka,Kolkata,Earring,1.82,SI2,F,105960.03,Credit Card,11.44
TX000314,2023-01-04 15:03:31,45,Female,Maharashtra,Delhi,Necklace,1.86,SI1,F,258551.59,Online,11.63
TX000315,2023-01-04 05:32:05,37,Female,Delhi,Chennai,Bracelet,0.85,VVS2,G,220629.65,Cash,3.21
TX000316,2023-01-04 17:23:25,59,Female,Gujarat,Chennai,Bracelet,2.68,VVS2,E,226245.07,Cash,2.11
TX000317,2023-01-04 19:09:45,51,Male,West Bengal,Ahmedabad,Ring,1.25,VVS2,D,353786.9,Online,21.46
TX000318,2023-01-04 14:39:30,35,Female,Gujarat,Delhi,Earring,0.91,SI2,D,68551.85,Credit Card,11.38
TX000319,2023-01-04 10:45:53,55,Female,Karnataka,Chennai,Necklace,2.16,SI1,G,235614.0,Debit Card,21.38
TX000320,2023-01-04 07:25:40,45,Female,Gujarat,Kolkata,Necklace,2.04,VVS1,D,322195.52,Debit Card,6.14
TX000321,2023-01-04 22:11:03,61,Female,Karnataka,Mumbai,Necklace,0.9,VVS1,D,135144.18,Credit Card,12.29
TX000322,2023-01-04 09:42:48,47,Male,Karnataka,Ahmedabad,Earring,1.79,VVS2,F,264258.82,Online,3.02
TX000323,2023-01-04 05:09:02,50,Female,West Bengal,Ahmedabad,Earring,2.61,SI1,E,276671.96,Online,13.83
TX000324,2023-01-04 05:28:43,41,Male,Karnataka,Chennai,Necklace,1.28,SI2,E,215500.28,Cash,9.23
TX000325,2023-01-04 04:40:47,58,Female,Karnataka,Chennai,Necklace,0.78,VVS2,F,137097.54,Credit Card,3.32
TX000326,2023-01-04 05:25:28,41,Male,West Bengal,Delhi,Ring,1.84,SI1,E,327583.05,Credit Card,4.82
TX000327,2023-01-04 19:59:12,35,Female,Delhi,Chennai,Necklace,1.95,VVS1,E,152590.65,Online,1.33
TX000328,2023-01-04 07:15:29,48,Female,Maharashtra,Mumbai,Necklace,2.34,SI1,G,211092.13,Debit Card,18.2
TX000329,2023-01-04 11:37:42,35,Female,West Bengal,Delhi,Bracelet,1.5,VVS1,D,162173.53,Credit Card,0.99
TX000330,2023-01-04 06:51:53,63,Male,Karnataka,Bengaluru,Bracelet,1.57,VVS2,F,73856.71,Credit Card,5.1
TX000331,2023-01-04 08:19:00,49,Female,Tamil Nadu,Mumbai,Bracelet,2.96,SI1,G,239638.19,Credit Card,10.65
TX000332,2023-01-04 12:48:09,59,Male,Delhi,Mumbai,Necklace,0.51,SI1,G,195579.04,Credit Card,3.95
TX000333,2023-01-04 13:41:39,39,Female,West Bengal,Bengaluru,Ring,1.24,SI1,F,176180.91,Credit Card,3.69
TX000334,2023-01-04 23:45:11,33,Female,Delhi,Kolkata,Earring,1.76,SI2,F,147052.16,Cash,5.98
TX000335,2023-01-04 22:45:53,55,Male,Karnataka,Kolkata,Bracelet,2.7,VVS2,D,85903.54,Cash,24.31
TX000336,2023-01-04 12:01:28,43,Female,Maharashtra,Bengaluru,Ring,2.32,VVS2,F,228694.32,Cash,21.12
TX000337,2023-01-04 23:35:20,61,Male,Maharashtra,Bengaluru,Earring,2.05,VVS1,D,198663.44,Credit Card,7.61
TX000338,2023-01-04 23:07:31,43,Male,Maharashtra,Mumbai,Bracelet,2.12,SI1,D,117621.98,Debit Card,7.53
TX000339,2023-01-04 09:57:37,44,Female,West Bengal,Chennai,Earring,2.16,VVS2,E,198012.24,Credit Card,11.5
TX000340,2023-01-04 10:10:19,37,Female,Gujarat,Bengaluru,Ring,0.92,SI1,E,101722.12,Credit Card,5.34
TX000341,2023-01-04 20:32:59,27,Female,Tamil Nadu,Chennai,Ring,1.08,SI1,G,333161.9,Cash,2.43
TX000342,2023-01-04 03:41:18,48,Male,Gujarat,Mumbai,Bracelet,2.1,SI2,D,308314.59,Debit Card,1.44
TX000343,2023-01-04 04:02:05,32,Female,Gujarat,Ahmedabad,Ring,1.2,SI2,E,55278.41,Debit Card,12.29
TX000344,2023-01-04 18:16:16,39,Male,West Bengal,Kolkata,Earring,0.57,SI2,F,445570.92,Online,8.2
TX000345,2023-01-04 07:50:00,45,Male,Karnataka,Kolkata,Earring,0.83,SI1,D,78842.04,Credit Card,23.34
TX000346,2023-01-04 09:48:21,41,Male,Delhi,Mumbai,Ring,2.81,SI2,D,215487.47,Debit Card,14.78
TX000347,2023-01-04 16:29:24,62,Male,Maharashtra,Chennai,Ring,1.98,VVS1,D,80119.85,Debit Card,4.74
TX000348,2023-01-04 22:54:28,26,Male,West Bengal,Mumbai,Earring,2.3,VVS2,G,120811.99,Cash,7.13
TX000349,2023-01-04 10:44:15,55,Male,Gujarat,Mumbai,Earring,1.3,SI2,F,68762.46,Credit Card,1.84
TX000350,2023-01-04 03:34:35,25,Male,Maharashtra,Delhi,Bracelet,1.68,VVS1,F,247635.95,Online,6.67
TX000351,2023-01-04 15:39:44,39,Female,Delhi,Chennai,Bracelet,2.36,SI2,G,100240.03,Credit Card,5.42
TX000352,2023-01-04 15:29:44,26,Female,Maharashtra,Mumbai,Necklace,2.29,SI2,F,382732.42,Debit Card,8.2
TX000353,2023-01-04 10:41:59,52,Female,Delhi,Chennai,Bracelet,0.52,SI1,D,122985.4,Cash,10.97
TX000354,2023-01-04 11:55:12,63,Female,Tamil Nadu,Chennai,Earring,2.39,SI2,D,326995.78,Online,19.33
TX000355,2023-01-04 07:41:19,47,Male,Karnataka,Mumbai,Bracelet,1.19,SI1,E,91418.41,Online,7.17
TX000356,2023-01-04 07:13:32,37,Male,West Bengal,Chennai,Necklace,1.22,SI1,F,251841.26,Online,9.34
TX000357,2023-01-04 23:33:38,28,Male,Maharashtra,Kolkata,Necklace,1.79,SI1,E,311521.79,Debit Card,18.32
TX000358,2023-01-04 14:27:32,47,Female,Tamil Nadu,Mumbai,Earring,2.39,SI1,F,275981.06,Online,11.52
TX000359,2023-01-04 15:05:27,30,Female,Karnataka,Kolkata,Bracelet,1.27,VVS2,G,276925.61,Online,4.29
TX000360,2023-01-04 04:32:53,27,Female,Tamil Nadu,Kolkata,Earring,2.92,SI1,F,309745.06,Credit Card,6.83
TX000361,2023-01-04 22:50:24,58,Male,Tamil Nadu,Kolkata,Bracelet,1.95,SI1,F,124686.72,Online,13.93
TX000362,2023-01-04 22:33:44,28,Female,Delhi,Chennai,Necklace,1.25,SI2,F,311928.95,Cash,4.87
TX000363,2023-01-04 14:18:12,34,Male,Tamil Nadu,Ahmedabad,Bracelet,2.48,SI1,F,225540.46,Credit Card,23.71
TX000364,2023-01-04 18:22:47,34,Male,Maharashtra,Chennai,Earring,2.7,SI1,D,153330.75,Online,22.42
TX000365,2023-01-04 12:56:01,46,Male,Delhi,Bengaluru,Necklace,2.6,SI2,G,269051.14,Cash,8.98
TX000366,2023-01-04 03:00:31,37,Female,Tamil Nadu,Ahmedabad,Necklace,0.61,SI2,G,283197.21,Online,12.84
TX000367,2023-01-04 19:33:29,35,Female,Delhi,Bengaluru,Ring,1.13,VVS1,D,105017.69,Credit Card,4.41
TX000368,2023-01-04 13:01:05,59,Male,Karnataka,Chennai,Bracelet,1.97,SI1,E,141240.46,Credit Card,7.6
TX000369,2023-01-04 05:11:18,48,Male,Gujarat,Mumbai,Necklace,1.48,SI2,E,165232.61,Credit Card,13.83
TX000370,2023-01-04 20:22:34,53,Male,West Bengal,Chennai,Ring,2.85,VVS2,G,84646.53,Online,5.38
TX000371,2023-01-04 16:40:21,40,Male,West Bengal,Ahmedabad,Necklace,2.66,SI2,E,273444.57,Credit Card,6.38
TX000372,2023-01-04 18:42:19,57,Male,Delhi,Kolkata,Earring,1.93,SI2,E,70279.83,Credit Card,6.33
TX000373,2023-01-04 21:34:01,34,Female,Maharashtra,Mumbai,Bracelet,0.88,VVS1,D,145641.01,Credit Card,1.81
TX000374,2023-01-04 03:04:32,27,Male,Tamil Nadu,Chennai,Earring,2.3,VVS2,D,362766.82,Cash,1.95
TX000375,2023-01-04 23:05:40,36,Male,Karnataka,Mumbai,Necklace,2.07,SI2,E,273989.13,Online,14.63
TX000376,2023-01-04 08:32:53,52,Male,West Bengal,Chennai,Ring,1.41,SI2,D,80561.28,Online,3.16
TX000377,2023-01-04 15:31:35,49,Male,Delhi,Bengaluru,Bracelet,1.02,SI1,F,265864.72,Debit Card,12.55
TX000378,2023-01-04 09:32:35,62,Male,Maharashtra,Bengaluru,Earring,1.19,SI1,F,283845.71,Debit Card,13.11
TX000379,2023-01-04 11:10:38,46,Female,West Bengal,Chennai,Ring,0.62,SI1,D,328157.24,Debit Card,8.8
TX000380,2023-01-04 10:38:11,47,Female,Gujarat,Ahmedabad,Ring,0.54,SI1,F,382578.83,Cash,7.2
TX000381,2023-01-04 21:23:41,55,Male,West Bengal,Ahmedabad,Bracelet,0.52,VVS1,G,279140.06,Cash,1.74
TX000382,2023-01-04 16:18:21,40,Male,Gujarat,Mumbai,Bracelet,1.14,VVS2,D,204184.03,Debit Card,19.44
TX000383,2023-01-04 04:54:38,51,Male,Gujarat,Delhi,Bracelet,0.9,SI2,F,132984.41,Online,18.68
TX000384,2023-01-04 05:06:32,52,Female,West Bengal,Chennai,Earring,0.68,VVS2,F,195752.37,Credit Card,12.07
TX000385,2023-01-04 07:58:22,30,Female,Maharashtra,Kolkata,Necklace,0.63,SI1,D,413770.19,Cash,14.18
TX000386,2023-01-04 06:45:48,46,Female,Gujarat,Delhi,Earring,1.45,SI1,D,147837.44,Cash,22.64
TX000387,2023-01-04 15:30:49,50,Female,West Bengal,Kolkata,Necklace,2.06,VVS2,G,378078.41,Cash,0.18
TX000388,2023-01-04 06:13:22,63,Female,Delhi,Kolkata,Bracelet,2.6,VVS1,E,306593.36,Debit Card,3.2
TX000389,2023-01-04 04:05:02,34,Male,Gujarat,Kolkata,Earring,0.87,SI1,D,153799.76,Credit Card,0.66
TX000390,2023-01-04 19:19:59,41,Male,Delhi,Bengaluru,Bracelet,2.71,SI2,G,80542.23,Online,7.5
TX000391,2023-01-04 05:35:29,63,Female,Gujarat,Delhi,Necklace,0.88,VVS2,E,314941.16,Online,5.57
TX000392,2023-01-04 01:33:27,35,Female,Delhi,Bengaluru,Ring,1.61,VVS1,G,234595.64,Credit Card,4.73
TX000393,2023-01-04 17:08:57,41,Male,Gujarat,Chennai,Ring,2.69,SI1,F,119483.29,Online,8.43
TX000394,2023-01-04 13:55:29,34,Female,Gujarat,Bengaluru,Earring,1.0,VVS1,F,378581.99,Debit Card,10.35
TX000395,2023-01-04 00:12:50,40,Male,West Bengal,Delhi,Bracelet,1.14,VVS2,E,128687.42,Debit Card,9.74
TX000396,2023-01-04 20:32:25,35,Male,Maharashtra,Kolkata,Earring,1.49,VVS2,G,150887.95,Cash,15.43
TX000397,2023-01-04 20:49:59,42,Female,Maharashtra,Kolkata,Bracelet,0.6,VVS2,E,211790.37,Debit Card,22.73
TX000398,2023-01-04 21:14:02,41,Female,Tamil Nadu,Mumbai,Earring,2.11,SI1,E,99034.14,Online,14.86
TX000399,2023-01-04 20:51:48,57,Male,Gujarat,Bengaluru,Earring,2.89,VVS2,G,95445.5,Debit Card,5.45
TX000400,2023-01-04 00:09:35,29,Female,Gujarat,Mumbai,Ring,1.65,VVS2,G,207366.96,Online,10.92
TX000401,2023-01-05 03:26:06,62,Male,Tamil Nadu,Chennai,Earring,0.69,SI1,E,85306.82,Debit Card,5.6
TX000402,2023-01-05 17:36:18,37,Male,Karnataka,Kolkata,Bracelet,0.54,VVS2,E,441782.26,Cash,12.68
TX000403,2023-01-05 06:41:12,51,Male,Delhi,Bengaluru,Earring,1.54,SI1,F,212533.82,Cash,3.58
TX000404,2023-01-05 03:44:56,26,Female,Tamil Nadu,Delhi,Ring,2.81,VVS2,D,60292.89,Cash,12.46
TX000405,2023-01-05 05:04:15,31,Female,West Bengal,Ahmedabad,Ring,2.9,VVS2,F,237980.36,Credit Card,5.38
TX000406,2023-01-05 02:22:18,41,Male,Maharashtra,Kolkata,Necklace,1.95,VVS1,E,56396.86,Online,14.49
TX000407,2023-01-05 09:59:53,29,Male,Tamil Nadu,Delhi,Ring,1.85,VVS2,F,316227.06,Credit Card,12.14
TX000408,2023-01-05 23:55:10,43,Female,Delhi,Ahmedabad,Bracelet,1.51,VVS2,D,369629.82,Cash,2.09
TX000409,2023-01-05 17:32:49,30,Female,Tamil Nadu,Mumbai,Bracelet,2.73,VVS1,D,314531.34,Cash,11.16
TX000410,2023-01-05 18:32:42,36,Male,West Bengal,Mumbai,Earring,1.07,VVS1,F,441093.27,Credit Card,4.55
TX000411,2023-01-05 02:06:45,64,Male,Delhi,Ahmedabad,Bracelet,0.74,VVS1,E,125967.47,Online,11.4
TX000412,2023-01-05 20:03:09,51,Male,Gujarat,Delhi,Necklace,1.28,VVS1,F,133124.36,Credit Card,2.25
TX000413,2023-01-05 15:14:01,56,Female,Tamil Nadu,Bengaluru,Necklace,1.49,SI2,D,137457.79,Cash,6.37
TX000414,2023-01-05 11:24:18,40,Male,Gujarat,Mumbai,Necklace,2.45,VVS2,F,268591.51,Credit Card,2.33
TX000415,2023-01-05 18:27:37,27,Female,Gujarat,Bengaluru,Ring,1.08,VVS2,E,318558.74,Cash,13.84
TX000416,2023-01-05 21:34:21,62,Female,Tamil Nadu,Mumbai,Earring,2.47,SI1,F,251456.15,Debit Card,0.47
TX000417,2023-01-05 00:13:36,27,Male,Delhi,Kolkata,Ring,0.73,SI2,F,183800.93,Credit Card,10.77
TX000418,2023-01-05 23:52:23,49,Male,Maharashtra,Chennai,Necklace,1.65,SI2,D,342310.87,Cash,9.76
TX000419,2023-01-05 16:10:07,38,Male,West Bengal,Kolkata,Necklace,2.17,SI1,E,111569.08,Debit Card,5.13
TX000420,2023-01-05 06:33:46,51,Male,Gujarat,Delhi,Ring,1.12,SI2,D,177071.15,Cash,13.02
TX000421,2023-01-05 00:24:39,36,Male,West Bengal,Kolkata,Ring,1.79,SI1,E,169696.9,Credit Card,13.53
TX000422,2023-01-05 14:48:09,29,Female,Tamil Nadu,Delhi,Ring,2.52,VVS2,E,123505.26,Credit Card,12.9
TX000423,2023-01-05 07:41:56,39,Male,Karnataka,Kolkata,Necklace,0.65,VVS1,E,318126.28,Credit Card,4.39
TX000424,2023-01-05 00:54:37,44,Male,Delhi,Bengaluru,Ring,0.93,VVS2,F,157177.82,Cash,6.19
TX000425,2023-01-05 21:12:43,60,Male,West Bengal,Delhi,Earring,1.62,VVS2,G,120695.08,Debit Card,12.7
TX000426,2023-01-05 04:13:46,28,Female,Gujarat,Bengaluru,Earring,2.6,VVS1,F,197084.57,Debit Card,12.13
TX000427,2023-01-05 04:04:59,35,Male,Karnataka,Bengaluru,Bracelet,2.57,SI2,F,106567.7,Online,6.31
TX000428,2023-01-05 20:03:09,38,Male,Tamil Nadu,Ahmedabad,Earring,1.51,VVS2,E,259919.83,Cash,13.49
TX000429,2023-01-05 08:37:45,38,Male,Maharashtra,Delhi,Bracelet,0.84,VVS2,E,78002.64,Cash,13.66
